DB_ID,DISP_ID,EQ_TYPE,ICON_NAME,TYPE,NAME,SOURCE,ITEM_QUALITY,ITEM_LEVEL,BIS,FIERY_CORE,LAVA_CORE,CLASS_MASK,SET,MIN_DAMAGE,MAX_DAMAGE,SPEED,ARMOR,BLOCK_VALUE,ROLE,STAMINA,STRENGTH,AGILITY,INTELLIGENCE,SPIRIT,MP5,ATTACK_POWER,R_ATTACK_POWER,SPELL_DAMAGE,SPELL_HEAL,SPELL_FROST,SPELL_SHADOW,SPELL_FIRE,SPELL_NATURE,HIT_PCT,CRIT_PCT,SPELL_HIT,SPELL_CRIT,PARRY_PCT,DODGE_PCT,BLOCK_PCT,DEFENSE,RESIST_FIRE,RESIST_SHADOW,RESIST_NATURE,RESIST_FROST,RESIST_ARCANE,HEAL_PER_5_SEC,SKILL_DAGGER,SKILL_SWORD,THORNS,COMMENTS,TOOLTIP
18681,10177,3,inv_shoulder_05,Cloth,Burial Shawl,Dungeon,3,61,0,0,0,26,0,0,0,0,65,0,MAGI,0,0,0,16,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Burial Shawl</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->61</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Shoulder</td><th><!--scstart4:1--><span class=""q1"">Cloth</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->65 Armor</span><br><span><!--stat5-->+16 Intellect</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 50 / 50</td></tr></table><table><tr><td>Requires Level <!--rlvl-->56<br><!--rr--><!--useText:0:1--><span id=""useText1"" class=""q2"">Equip: <!--useEffect:0:1--><a href=""/classic/spell=14799/increase-spell-dam-20"" class=""q2"">Increases damage and healing done by magical spells and effects by up to 20.</a><!--useEffect:1--></span><!--useText:1--><!--itemEffects:1--><br><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">1</span> <span class=""moneysilver"">52</span> <span class=""moneycopper"">15</span></div></td></tr></table>"
18682,10006,7,inv_pants_02,Leather,Ghoul Skin Leggings,Dungeon,3,61,0,0,0,5,0,0,0,0,150,0,HEAL,20,0,0,8,8,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Ghoul Skin Leggings</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->61</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Legs</td><th><!--scstart4:2--><span class=""q1"">Leather</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->150 Armor</span><br><span><!--stat7-->+20 Stamina</span><br><span><!--stat5-->+8 Intellect</span><br><span><!--stat6-->+8 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 75 / 75</td></tr></table><table><tr><td>Requires Level <!--rlvl-->56<br><!--rr--><!--useText:0:1--><span id=""useText1"" class=""q2"">Equip: <!--useEffect:0:1--><a href=""/classic/spell=17371/increase-healing-44"" class=""q2"">Increases healing done by spells and effects by up to 44.</a><!--useEffect:1--></span><!--useText:1--><!--itemEffects:1--><br><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">2</span> <span class=""moneysilver"">54</span> <span class=""moneycopper"">56</span></div></td></tr></table>"
18683,28869,13,inv_hammer_13,Mace,Hammer of the Vesper,Dungeon,3,61,0,0,0,192,0,70,131,2.5,0,0,PHYS,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Hammer of the Vesper</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->61</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>One-Hand</td><th><!--scstart2:4--><span class=""q1"">Mace</span><!--scend--></th></tr></table><!--rf--><table width=""100%""><tr>
    <td><span><!--dmg-->70 - 131 Damage</span></td>
    <th>Speed <!--spd-->2.50</th>
</tr></table><!--dps-->(40.20 damage per second)<br><span><!--stat4-->+7 Strength</span><br><span><!--stat7-->+12 Stamina</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 90 / 90</td></tr></table><table><tr><td>Requires Level <!--rlvl-->56<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">5</span> <span class=""moneysilver"">11</span></div></td></tr></table>"
18684,0,11,inv_jewelry_ring_15,0,Dimly Opalescent Ring,Dungeon,3,61,0,0,0,0,0,0,0,0,0,0,MAGI,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Dimly Opalescent Ring</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->61</span><!--bo--><br>Binds when picked up<br>Unique<table width=""100%""><tr><td>Finger</td><th><!--scstart4:-2--><span class=""q1""></span><!--scend--></th></tr></table><!--rf--><!--re--><span class=""q2"">&lt;Random enchantment&gt;</span><br><span><!--stat5-->+7 Intellect</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--></td></tr></table><table><tr><td>Requires Level <!--rlvl-->56<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">3</span> <span class=""moneysilver"">61</span> <span class=""moneycopper"">41</span></div></td></tr></table>"
18686,4455,3,inv_shoulder_03,Mail,Bone Golem Shoulders,Dungeon,3,62,0,0,0,36,0,0,0,0,274,0,PHYS,9,0,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Bone Golem Shoulders</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->62</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Shoulder</td><th><!--scstart4:3--><span class=""q1"">Mail</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->274 Armor</span><br><span><!--stat3-->+19 Agility</span><br><span><!--stat7-->+9 Stamina</span><br><span><!--stat5-->+9 Intellect</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 70 / 70</td></tr></table><table><tr><td>Requires Level <!--rlvl-->57<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">2</span> <span class=""moneysilver"">45</span> <span class=""moneycopper"">27</span></div></td></tr></table>"
18689,23000,16,inv_misc_cape_20,0,Phantasmal Cloak,Dungeon,3,62,0,0,0,133,0,0,0,0,114,0,PHYS,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Phantasmal Cloak</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->62</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Back</td></tr></table><!--rf--><span class=""q2 tip"" data-simple-tooltip=""&lt;span class=&quot;q&quot;&gt;Has 70 bonus armor.&lt;/span&gt;""><!--amr-->114 Armor</span><br><span><!--stat4-->+12 Strength</span><br><span><!--stat7-->+11 Stamina</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--></td></tr></table><table><tr><td>Requires Level <!--rlvl-->57<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">1</span> <span class=""moneysilver"">64</span> <span class=""moneycopper"">60</span></div></td></tr></table>"
18690,21237,7,inv_pants_04,Plate,Wraithplate Leggings,Dungeon,3,62,0,0,0,132,0,0,0,0,696,0,TANK,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Wraithplate Leggings</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->62</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Legs</td><th><!--scstart4:4--><span class=""q1"">Plate</span><!--scend--></th></tr></table><!--rf--><span class=""q2 tip"" data-simple-tooltip=""&lt;span class=&quot;q&quot;&gt;Has 130 bonus armor.&lt;/span&gt;""><!--amr-->696 Armor</span><br><span><!--stat7-->+20 Stamina</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 100 / 100</td></tr></table><table><tr><td>Requires Level <!--rlvl-->57<br><!--rr--><!--useText:0:1--><span id=""useText1"" class=""q2"">Equip: <!--useEffect:0:1--><a href=""/classic/spell=13665/increased-parry-1"" class=""q2"">Increases your chance to parry an attack by 1%.</a><!--useEffect:1--></span><!--useText:1--><!--itemEffects:1--><br><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">2</span> <span class=""moneysilver"">20</span> <span class=""moneycopper"">26</span></div></td></tr></table>"
18691,0,2,inv_jewelry_necklace_06,0,Dark Advisor’s Pendant,Dungeon,3,61,1,0,0,18,0,0,0,0,0,0,MAGI,8,0,0,7,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Dark Advisor's Pendant</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->61</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Neck</td><th><!--scstart4:-3--><span class=""q1""></span><!--scend--></th></tr></table><!--rf--><span><!--stat7-->+8 Stamina</span><br><span><!--stat5-->+7 Intellect</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--></td></tr></table><table><tr><td>Requires Level <!--rlvl-->56<br><!--rr--><!--useText:0:1--><span id=""useText1"" class=""q2"">Equip: <!--useEffect:0:1--><a href=""/classic/spell=9327/increase-shadow-dam-20"" class=""q2"">Increases damage done by Shadow spells and effects by up to 20.</a><!--useEffect:1--></span><!--useText:1--><!--itemEffects:1--><br><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">3</span> <span class=""moneysilver"">14</span></div></td></tr></table>"
18692,20994,8,inv_boots_plate_08,Plate,Death Knight Sabatons,Dungeon,3,59,0,0,0,4,0,0,0,0,424,0,PHYS,11,11,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Death Knight Sabatons</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->59</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Feet</td><th><!--scstart4:4--><span class=""q1"">Plate</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->424 Armor</span><br><span><!--stat4-->+11 Strength</span><br><span><!--stat7-->+11 Stamina</span><br><span><!--stat5-->+11 Intellect</span><br><span><!--stat6-->+9 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 65 / 65</td></tr></table><table><tr><td>Requires Level <!--rlvl-->54<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">1</span> <span class=""moneysilver"">43</span> <span class=""moneycopper"">75</span></div></td></tr></table>"
18693,9019,10,inv_gauntlets_16,Cloth,Shivery Handwraps,Dungeon,3,62,0,0,0,8,0,0,0,0,55,0,MAGI,12,0,0,12,9,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Shivery Handwraps</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->62</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Hands</td><th><!--scstart4:1--><span class=""q1"">Cloth</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->55 Armor</span><br><span><!--stat7-->+12 Stamina</span><br><span><!--stat5-->+12 Intellect</span><br><span><!--stat6-->+9 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 30 / 30</td></tr></table><table><tr><td>Requires Level <!--rlvl-->57<br><!--rr--><!--useText:0:1--><span id=""useText1"" class=""q2"">Equip: <!--useEffect:0:1--><a href=""/classic/spell=9305/increase-frost-dam-17"" class=""q2"">Increases damage done by Frost spells and effects by up to 17.</a><!--useEffect:1--></span><!--useText:1--><!--itemEffects:1--><br><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">1</span> <span class=""moneysilver"">14</span> <span class=""moneycopper"">25</span></div></td></tr></table>"
18694,4734,8,inv_boots_01,Mail,Shadowy Mail Greaves,Dungeon,3,62,0,0,0,164,0,0,0,0,251,0,TANK,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Shadowy Mail Greaves</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->62</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Feet</td><th><!--scstart4:3--><span class=""q1"">Mail</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->251 Armor</span><br><span><!--stat7-->+22 Stamina</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><br>+10 Shadow Resistance<!--e--><!--ps--><br>Durability 60 / 60</td></tr></table><table><tr><td>Requires Level <!--rlvl-->57<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">2</span> <span class=""moneysilver"">59</span> <span class=""moneycopper"">10</span></div></td></tr></table>"
18695,23323,23,inv_misc_book_06,0,Spellbound Tome,Dungeon,3,62,0,0,0,31,0,0,0,0,0,0,MAGI,6,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Spellbound Tome</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->62</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Held In Off-hand</td><th><!--scstart4:-5--><span class=""q1""></span><!--scend--></th></tr></table><!--rf--><span><!--stat7-->+6 Stamina</span><br><span><!--stat5-->+17 Intellect</span><br><span><!--stat6-->+3 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--></td></tr></table><table><tr><td>Requires Level <!--rlvl-->57<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">3</span> <span class=""moneysilver"">44</span> <span class=""moneycopper"">50</span></div></td></tr></table>"
18696,18790,14,inv_shield_02,Shield,Intricately Runed Shield,Dungeon,3,62,0,0,0,132,0,0,0,0,2121,63,TANK,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Intricately Runed Shield</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->62</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Off Hand</td><th><!--scstart4:6--><span class=""q1"">Shield</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->2121 Armor</span><br>39 Block<br><span><!--stat7-->+8 Stamina</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 100 / 100</td></tr></table><table><tr><td>Requires Level <!--rlvl-->57<br><!--rr--><!--useText:0:1--><span id=""useText1"" class=""q2"">Equip: <!--useEffect:0:1--><a href=""/classic/spell=23181/block-value-24"" class=""q2"">Increases the block value of your shield by 24.</a><!--useEffect:1--></span><!--useText:1--><!--itemEffects:1--><br><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">3</span> <span class=""moneysilver"">34</span> <span class=""moneycopper"">76</span></div></td></tr></table>"
18700,27048,9,inv_bracer_07,Leather,Malefic Bracers,Crafted,3,58,1,2,1,1,0,0,0,0,72,0,PHYS,16,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Malefic Bracers</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->58</span><!--bo--><br>Binds when equipped<!--ue--><table width=""100%""><tr><td>Wrist</td><th><!--scstart4:2--><span class=""q1"">Leather</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->72 Armor</span><br><span><!--stat3-->+7 Agility</span><br><span><!--stat7-->+16 Stamina</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 35 / 35</td></tr></table><table><tr><td>Requires Level <!--rlvl-->53<br><!--rr--><!--itemEffects:0--><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">1</span> <span class=""moneysilver"">9</span> <span class=""moneycopper"">10</span></div></td></tr></table>"
18702,21199,6,inv_belt_28,Plate,Belt of the Ordained,Crafted,3,60,1,2,2,4,0,0,0,0,353,0,HEAL,9,0,0,8,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Belt of the Ordained</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->60</span><!--bo--><br>Binds when equipped<!--ue--><table width=""100%""><tr><td>Waist</td><th><!--scstart4:4--><span class=""q1"">Plate</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->353 Armor</span><br><span><!--stat7-->+9 Stamina</span><br><span><!--stat5-->+8 Intellect</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 45 / 45</td></tr></table><table><tr><td>Requires Level <!--rlvl-->55<br><!--rr--><!--useText:0:1--><span id=""useText1"" class=""q2"">Equip: <!--useEffect:0:1--><a href=""/classic/spell=18032/increase-healing-42"" class=""q2"">Increases healing done by spells and effects by up to 42.</a><!--useEffect:1--></span><!--useText:1--><!--itemEffects:1--><br><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneysilver"">96</span> <span class=""moneycopper"">95</span></div></td></tr></table>"
18703,0,0,spell_nature_resistnature,0,Ancient Petrified Leaf,ITEM,4,71,1,0,0,0,0,0,0,0,0,0,TANK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q4"">Ancient Petrified Leaf</b><!--nend--><!--ndstart--><!--ndend--><span class=""q whtt-extra whtt-ilvl""><br>Item Level <!--ilvl-->71</span><!--bo--><br>Binds when picked up<br>Unique<br><a href=""https://www.wowhead.com/classic/quest=7632/the-ancient-leaf"" class=""q1"">This Item Begins a Quest</a><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><div class=""wowhead-tooltip-item-classes"">Classes: <a href=""/classic/class=3/hunter"" class=""c3"">Hunter</a></div></td></tr></table><table><tr><td>Requires Level <!--rlvl-->60<!--itemEffects:1--><br><span class=""q"">&quot;A very large petrified leaf.&quot;</span><br><!--pvpEquip--><!--pvpEquip--><div class=""whtt-extra whtt-droppedby"">Dropped by: Majordomo Executus</div></td></tr></table>"
18713,31338,26,inv_weapon_bow_01,Bow,"Rhok'delar, Longbow of the Ancient Keepers",QUEST,4,75,1,0,0,32,0,89,166,2.9,0,0,PHYS,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q4"">Rhok'delar, Longbow of the Ancient Keepers</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->75</span><!--bo--><br>Binds when picked up<br>Unique<table width=""100%""><tr><td>Ranged</td><th><!--scstart2:2--><span class=""q1"">Bow</span><!--scend--></th></tr></table><!--rf--><table width=""100%""><tr>
    <td><span><!--dmg-->89 - 166 Damage</span></td>
    <th>Speed <!--spd-->2.90</th>
</tr></table><!--dps-->(43.97 damage per second)<!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 90 / 90<div class=""wowhead-tooltip-item-classes"">Classes: <a href=""/classic/class=3/hunter"" class=""c3"">Hunter</a></div></td></tr></table><table><tr><td>Requires Level <!--rlvl-->60<br><!--rr--><!--useText:0:2--><span id=""useText2"" class=""q2"">Equip: <!--useEffect:0:2--><a href=""/classic/spell=7597/increased-critical-1"" class=""q2"">Improves your chance to get a critical strike by 1%.</a><!--useEffect:2--></span><!--useText:2--><br><!--useText:0:3--><span id=""useText3"" class=""q2"">Equip: <!--useEffect:0:3--><a href=""/classic/spell=21432/attack-power-ranged-17"" class=""q2"">+17 ranged Attack Power.</a><!--useEffect:3--></span><!--useText:3--><!--itemEffects:1--><br><!--pvpEquip--><!--pvpEquip--></td></tr></table>"
18716,9089,8,inv_boots_08,Leather,Ash Covered Boots,Dungeon,3,61,0,0,0,225,0,0,0,0,118,0,TANK,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Ash Covered Boots</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->61</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Feet</td><th><!--scstart4:2--><span class=""q1"">Leather</span><!--scend--></th></tr></table><!--rf--><span><!--amr-->118 Armor</span><br><span><!--stat3-->+13 Agility</span><br><span><!--stat7-->+13 Stamina</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 50 / 50</td></tr></table><table><tr><td>Requires Level <!--rlvl-->56<br><!--rr--><!--useText:0:1--><span id=""useText1"" class=""q2"">Equip: <!--useEffect:0:1--><a href=""/classic/spell=13669/increased-dodge-1"" class=""q2"">Increases your chance to dodge an attack by 1%.</a><!--useEffect:1--></span><!--useText:1--><!--itemEffects:1--><br><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">1</span> <span class=""moneysilver"">86</span> <span class=""moneycopper"">55</span></div></td></tr></table>"
18717,2466,17,inv_hammer_06,Mace,Hammer of the Grand Crusader,Dungeon,3,63,0,0,0,7,0,116,175,2.7,0,0,PHYS,10,0,0,26,9,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"<table><tr><td><!--nstart--><b class=""q3"">Hammer of the Grand Crusader</b><!--nend--><!--ndstart--><!--ndend--><span class=""q""><br>Item Level <!--ilvl-->63</span><!--bo--><br>Binds when picked up<!--ue--><table width=""100%""><tr><td>Two-Hand</td><th><!--scstart2:5--><span class=""q1"">Mace</span><!--scend--></th></tr></table><!--rf--><table width=""100%""><tr>
    <td><span><!--dmg-->116 - 175 Damage</span></td>
    <th>Speed <!--spd-->2.70</th>
</tr></table><!--dps-->(53.89 damage per second)<br><span><!--stat7-->+10 Stamina</span><br><span><!--stat5-->+26 Intellect</span><br><span><!--stat6-->+9 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--rs--><!--e--><!--ps--><br>Durability 100 / 100</td></tr></table><table><tr><td>Requires Level <!--rlvl-->58<br><!--rr--><!--useText:0:1--><span id=""useText1"" class=""q2"">Equip: <!--useEffect:0:1--><a href=""/classic/spell=9408/increase-healing-22"" class=""q2"">Increases healing done by spells and effects by up to 22.</a><!--useEffect:1--></span><!--useText:1--><!--itemEffects:1--><br><!--pvpEquip--><!--pvpEquip--><div class=""whtt-sellprice"">Sell Price: <span class=""moneygold"">6</span> <span class=""moneysilver"">88</span> <span class=""moneycopper"">18</span></div></td></tr></table>"
